[2017-01-23 14:40:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/index/index/key/ae225f88220e2419d0e8a2d3ec48e5a5c11f7fe4173664b58871b0fdc25290e0/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-03-17 06:49:20] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:20] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/e88bcc516b749f4acb01b82757cd1c8b6829360c37637bb2a9bc7abc0649c1a1/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/e88bcc516b749f4acb01b82757cd1c8b6829360c37637bb2a9bc7abc0649c1a1/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/e88bcc516b749f4acb01b82757cd1c8b6829360c37637bb2a9bc7abc0649c1a1/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:35] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 06:49:52] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:49:53] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["EC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:22] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/cache/massRefresh/key/c5e92c15a4862f7ab0d085f9023eb1dc18660bd16eaa189259f4459d74e30a7c/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/shipperhq_calendar/checkout/loadConfig/?carrier=freeshipping&_=1489733407179","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:24] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/shipperhq_pickup/checkout/loadConfig/?carrier=freeshipping&_=1489733407178","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/rest/default/V1/guest-carts/41da75a317ea5b9df79f4dbb9959226a/shipping-information","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:25] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/shipperhq_calendar/checkout/loadConfig/?carrier=freeshipping&_=1489733407177","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:25] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/shipperhq_pickup/checkout/loadConfig/?carrier=freeshipping&_=1489733407180","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 06:50:26] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/41cb4508864b1beec3d5e5b1ab4f30c0a710dbde3d87d0a3c9f889c8be709ce4/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:35:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:35:38] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:35:50] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:35:50] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:35:50] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:35:51] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:39:11] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:39:11] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:39:17] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:39:17] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:39:17] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:39:18] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:40:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:40:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:41:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:41:26] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:41:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:41:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:41:33] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:41:34] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:43:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:43:33] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:43:45] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:43:45] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:43:45] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:43:46] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:50:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:50:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://agedcare.nextmp.net/admin/admin/system_config/save/section/carriers/key/6a9d7bed83a6f095a5a7c9f2190eca7418cd010a00828e2ecbb2101245cf4033/","invalidateInfo":{"tags":["config_scopes","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:50:31] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:50:31] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":[],"mode":"all"},"is_exception":false} []
[2017-03-17 07:50:31] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/flushSystem/key/85381a8737e15f9e1c902d9d6825bca4f1b08ae13b96a8863d8dbfbcaf06f9f4/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-03-17 07:50:32] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://agedcare.nextmp.net/admin/admin/cache/index/key/805dd08ddb6231e51c76cc46a189f229d366a4f8e326519a7322fdd049017ca5/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
